SPECIES_NAME,Sheet,File,Column,SPECIES_NAMES,REPRESENTATIVE_COMPOUND_NAME,SYMBOL,NOTE,MNEMONIC,PROFILE_NAME,CONTROLS,PROFILE_NOTES,TEST_METHOD,REGION,CATEGORY_LEVEL_2_Sector_Equipment,CATEGORY_LEVEL_3_ Fuel_Product,Data_Origin,Keywords,DOC_LINK,Q_LINK,REF_Code,REFERENCE,REF_DESCRIPTION,LINK,ANALYTICAL_METHOD,NAME,REF_DOCUMENTS,DATA_ORIGIN,KEYWORD,Changes,Descriptor,REF_Codes,REFERENCES,REF_DESCRIPTIONS,LINK1,LINK2,LINK3
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Bennett, Roy L, and Kenneth T Knapp. 1982. 'Characterization of Particulate Emissions from Municipal Wastewater Sludge Incinerators', Environmental Science & Technology, 16, 12: 831-36. DOI: 10.1021/es00106a002",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Houck, James E, JA Cooper, CA Frazier, and RT DeCesar. 1982. 'East Helena Source Apportionment Study',  Prepared for the Montana Department of Health and Environmental Sciences, by NEA, incorporated. https://archive.org/search.php?query=collection:MontanaStateLibrary%20AND%20oclc-id:41784048",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Houck, James E, JA Cooper, CA Frazier, and RT DeCesar. 1982. 'East Helena Source Apportionment Study',  Prepared for the Montana Department of Health and Environmental Sciences, by NEA, incorporated. https://archive.org/search.php?query=collection:MontanaStateLibrary%20AND%20oclc-id:41784048",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Houck, James E, JA Cooper, CA Frazier, and RT DeCesar. 1982. 'East Helena Source Apportionment Study',  Prepared for the Montana Department of Health and Environmental Sciences, by NEA, incorporated. https://archive.org/search.php?query=collection:MontanaStateLibrary%20AND%20oclc-id:41784048",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Houck, James E, JA Cooper, CA Frazier, and RT DeCesar. 1982. 'East Helena Source Apportionment Study',  Prepared for the Montana Department of Health and Environmental Sciences, by NEA, incorporated. https://archive.org/search.php?query=collection:MontanaStateLibrary%20AND%20oclc-id:41784048",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Taback, H. J., A. R. Brienza, J. F. Macko, and N. Brunetz. 1979. 'Fine Particle  Emissions from Stationary and Miscellaneous Sources in the South Coast Air Basin',  Prepared for CARB, Sacramento, CA, No. 5806-783.  NTIS No. PB293923, by , KVB Corporation.  https://www.arb.ca.gov/ei/speciate/r01t20/rf17doc/refnum17.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Taback, H. J., A. R. Brienza, J. F. Macko, and N. Brunetz. 1979. 'Fine Particle  Emissions from Stationary and Miscellaneous Sources in the South Coast Air Basin',  Prepared for CARB, Sacramento, CA, No. 5806-783.  NTIS No. PB293923, by , KVB Corporation.  https://www.arb.ca.gov/ei/speciate/r01t20/rf17doc/refnum17.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Taback, H. J., A. R. Brienza, J. F. Macko, and N. Brunetz. 1979. 'Fine Particle  Emissions from Stationary and Miscellaneous Sources in the South Coast Air Basin',  Prepared for CARB, Sacramento, CA, No. 5806-783.  NTIS No. PB293923, by , KVB Corporation.  https://www.arb.ca.gov/ei/speciate/r01t20/rf17doc/refnum17.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Taback, H. J., A. R. Brienza, J. F. Macko, and N. Brunetz. 1979. 'Fine Particle  Emissions from Stationary and Miscellaneous Sources in the South Coast Air Basin',  Prepared for CARB, Sacramento, CA, No. 5806-783.  NTIS No. PB293923, by , KVB Corporation.  https://www.arb.ca.gov/ei/speciate/r01t20/rf17doc/refnum17.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes, J. E., J. A. Cooper, and J. E. Houck. 1983. 'Sampling and Analysis to  Determine Source Signatures in the Philadelphia Area - Draft Final Report', Prepared for US EPA, ESRL, Research Triangle Park,  NC, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9100JE9K.txt",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes, J. E., J. A. Cooper, and J. E. Houck. 1983. 'Sampling and Analysis to  Determine Source Signatures in the Philadelphia Area - Draft Final Report', Prepared for US EPA, ESRL, Research Triangle Park,  NC, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9100JE9K.txt",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes, J. E., J. A. Cooper, and J. E. Houck. 1983. 'Sampling and Analysis to  Determine Source Signatures in the Philadelphia Area - Draft Final Report', Prepared for US EPA, ESRL, Research Triangle Park,  NC, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9100JE9K.txt",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes, J. E., J. A. Cooper, and J. E. Houck. 1983. 'Sampling and Analysis to  Determine Source Signatures in the Philadelphia Area - Draft Final Report', Prepared for US EPA, ESRL, Research Triangle Park,  NC, by NEA, Incorporated. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9100JE9K.txt",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes Jr, JE, WM Henry, and RN Pesut. 1979. 'Evaluation of Stationary Source Particulate Measurement Method, Volume V.  Secondary Lead Smelters', Prepared for US EPA, ORD, ESRL, RTP, NC, Contract No. 68-02-0609, by Battelle Columbus Laboratories, Columbus, Ohio. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9101LK58.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes Jr, JE, WM Henry, and RN Pesut. 1979. 'Evaluation of Stationary Source Particulate Measurement Method, Volume V.  Secondary Lead Smelters', Prepared for US EPA, ORD, ESRL, RTP, NC, Contract No. 68-02-0609, by Battelle Columbus Laboratories, Columbus, Ohio. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9101LK58.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes Jr, JE, WM Henry, and RN Pesut. 1979. 'Evaluation of Stationary Source Particulate Measurement Method, Volume V.  Secondary Lead Smelters', Prepared for US EPA, ORD, ESRL, RTP, NC, Contract No. 68-02-0609, by Battelle Columbus Laboratories, Columbus, Ohio. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9101LK58.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Howes Jr, JE, WM Henry, and RN Pesut. 1979. 'Evaluation of Stationary Source Particulate Measurement Method, Volume V.  Secondary Lead Smelters', Prepared for US EPA, ORD, ESRL, RTP, NC, Contract No. 68-02-0609, by Battelle Columbus Laboratories, Columbus, Ohio. https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9101LK58.TXT",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
,ConcatenatedResult,ConcatenatedResult.xlsx,REF_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,"Cooper, J.A., D.C. Redline, J.R. Sherman, L.M. Valdovinos, W.L. Pollard, L.C. Scavone, C. Badgett-West, NEI, Inc., 1987. 'PM10 Source Composition Library for the  South Coast Air Basin, Volume I and II', Prepared for the South Coast Air  Quality Management District, El Monte, CA, by NEA, Inc. https://www.arb.ca.gov/ei/speciate/r01t20/rf12doc/refnum12.htm",,,,,,,,,,
